id,location_region_name,location_city_name,location_district_name,last_refresh_time,price_usd,land_area,Land_for_garden,Land_for_construction,Industrial_land,Agricultural_land,Price_per_sotix
53938879,Ташкентская область,Уртааул,0,2024-04-19,7500.0,4,0,1,0,0,7500.0
55065191,Ташкентская область,Ташкент,Яшнабадский район,2024-06-29,18000.0,16,0,1,0,0,18000.0
54263689,Ташкентская область,Ташкент,Сергелийский район,2024-12-10,8000.0,5,0,0,0,0,8000.0
50221723,Ташкентская область,Ташкент,Яшнабадский район,2024-12-24,45000.0,3,1,0,0,0,45000.0
54887968,Ташкентская область,Коксарай,0,2024-06-18,38000.0,3,0,1,0,0,38000.0
55067370,Ташкентская область,Ташкент,Яккасарайский район,2025-06-02,82000.0,2,0,1,0,0,41000.0
57962008,Ташкентская область,Назарбек,0,2025-02-13,75000.0,4,0,1,0,0,18750.0
51146932,Ташкентская область,Кибрай,0,2024-07-07,126000.0,7,0,1,0,0,18000.0
55417956,Ташкентская область,Ташкент,Юнусабадский район,2024-07-22,50000.0,14,0,1,0,0,50000.0
55044781,Ташкентская область,Янгибазар,0,2024-06-28,60000.0,4,0,1,0,0,60000.0
54033018,Ташкентская область,Ташкент,Яшнабадский район,2024-05-28,110000.0,5,0,1,0,0,22000.0
47345172,Ташкентская область,Ташкент,Сергелийский район,2025-01-18,160000.0,11,0,1,0,0,14545.0
56460646,Ташкентская область,Ташкент,Яккасарайский район,2024-10-22,100000.0,60,0,1,0,0,1667.0
47585245,Ташкентская область,Салар,0,2024-12-01,100000.0,7,0,1,0,0,14286.0
46458130,Ташкентская область,Ташкент,Бектемирский район,2024-04-18,12000.0,832,0,1,0,0,12000.0
48879380,Ташкентская область,Нурафшан (Тойтепа),0,2025-05-02,3000.0,4,1,0,0,0,3000.0
55961741,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2025-03-17,97000.0,3,0,1,0,0,32333.0
35847334,Ташкентская область,Ташкент,Алмазарский район,2025-04-02,119000.0,600,0,1,0,0,198.0
52999312,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-06-06,115000.0,2,0,1,0,0,57500.0
56215429,Ташкентская область,Коксарай,0,2025-01-19,120000.0,720,0,1,0,0,167.0
54192930,Ташкентская область,Кибрай,0,2024-05-04,100000.0,8,0,1,0,0,12500.0
54342896,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-05-28,90000.0,3,0,1,0,0,30000.0
53039337,Ташкентская область,Ташкент,Яккасарайский район,2024-04-30,630000.0,600,0,1,0,0,1050.0
60222300,Ташкентская область,Ташкент,Бектемирский район,2025-06-16,100000.0,7,0,0,0,0,14286.0
56418860,Ташкентская область,Янгибазар,0,2024-12-01,60000.0,6,0,1,0,0,60000.0
53393738,Ташкентская область,Ташкент,Мирабадский район,2024-05-21,90000.0,4,0,1,0,0,22500.0
47318530,Ташкентская область,Келес,0,2024-05-21,10000.0,1,0,1,0,0,10000.0
55130376,Ташкентская область,Искандар,0,2024-07-04,100000.0,25,0,1,0,0,4000.0
53819200,Ташкентская область,Ташкент,Бектемирский район,2024-05-31,223000.0,22,0,1,0,0,10136.0
50361886,Ташкентская область,Назарбек,0,2024-07-20,75000.0,3,0,1,0,0,25000.0
51214010,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-10-21,35000.0,110,0,1,0,0,35000.0
56631026,Ташкентская область,Ташкент,Чиланзарский район,2025-01-18,50000.0,5,1,0,0,0,50000.0
56016718,Ташкентская область,Ташкент,Юнусабадский район,2024-10-01,35500.0,13,0,1,0,0,35500.0
59250682,Ташкентская область,Эшангузар,0,2025-05-06,40000.0,8,0,1,0,0,40000.0
54489826,Ташкентская область,Ташкент,Юнусабадский район,2024-06-23,7900.0,6,0,1,0,0,7900.0
50713797,Ташкентская область,Ташкент,Бектемирский район,2025-06-05,110000.0,1,0,0,0,0,110000.0
60141814,Ташкентская область,Зангиата,0,2025-06-10,12000.0,5,1,0,0,0,12000.0
52769090,Ташкентская область,Чирчик,0,2024-06-30,60000.0,2,1,0,0,0,60000.0
52658950,Ташкентская область,Чиназ,0,2024-11-02,,30,1,0,0,0,
52730290,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-06-02,350000.0,10,0,1,0,0,35000.0
49190729,Ташкентская область,Ташкент,Яккасарайский район,2024-06-01,825000.0,15,0,1,0,0,55000.0
46953718,Ташкентская область,Чирчик,0,2024-04-30,100000.0,6,0,1,0,0,16667.0
54478020,Ташкентская область,Ташкент,Яшнабадский район,2024-07-21,25000.0,2,0,1,0,0,25000.0
49245718,Ташкентская область,Зангиата,0,2024-04-14,140000.0,8,0,0,0,0,17500.0
50648401,Ташкентская область,Назарбек,0,2024-07-07,400000.0,100,0,1,0,0,4000.0
56166908,Ташкентская область,Ташкент,Сергелийский район,2024-10-08,21000.0,8,0,1,0,0,21000.0
43678237,Ташкентская область,Чирчик,0,2024-06-25,26000.0,600,1,0,0,0,26000.0
54464860,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-05-21,45000.0,8,0,1,0,0,45000.0
50323373,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2025-05-03,350000.0,7,0,1,0,0,50000.0
54290496,Ташкентская область,Ташкент,Юнусабадский район,2024-06-30,65000.0,160,0,1,0,0,65000.0
57949210,Ташкентская область,Ташкент,Сергелийский район,2025-02-26,980000.0,16,0,1,0,0,61250.0
56774665,Ташкентская область,Ташкент,Сергелийский район,2025-01-21,85000.0,5,0,1,0,0,17000.0
53866131,Ташкентская область,Эшангузар,0,2025-04-10,20000.0,7,0,1,0,0,20000.0
55590357,Ташкентская область,Аккурган,0,2025-03-19,14000.0,20,0,1,0,0,14000.0
50623024,Ташкентская область,Ташкент,Юнусабадский район,2024-05-06,13000.0,8,0,1,0,0,13000.0
51207967,Ташкентская область,Ташкент,Яккасарайский район,2024-09-28,440000.0,8,0,1,0,0,55000.0
56584043,Ташкентская область,Кибрай,0,2025-05-16,30000.0,12,0,1,0,0,30000.0
51921734,Ташкентская область,Ташкент,Шайхантахурский район,2024-06-23,55000.0,3,0,1,0,0,55000.0
53667707,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-11-01,195000.0,4,0,1,0,0,48750.0
54965144,Ташкентская область,Пскент,0,2024-06-23,320000.0,860,0,1,0,0,372.0
43901281,Ташкентская область,Кибрай,0,2025-02-28,32000.0,18,0,1,0,0,32000.0
59583449,Ташкентская область,Нурафшан (Тойтепа),0,2025-06-26,95000.0,50,0,0,1,0,1900.0
59200243,Ташкентская область,Чирчик,0,2025-05-18,350000.0,21,0,1,0,0,16667.0
48908425,Ташкентская область,Зангиата,0,2024-05-25,84900.0,5,0,1,0,0,16980.0
54285581,Ташкентская область,Ташкент,Юнусабадский район,2024-05-31,38000.0,6,0,1,0,0,38000.0
55598151,Ташкентская область,Чарвак,0,2025-05-30,60000.0,25,0,1,0,0,60000.0
44999231,Ташкентская область,Чирчик,0,2024-09-03,3000.0,8,0,1,0,0,3000.0
54070223,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2024-04-27,25000.0,6,0,1,0,0,25000.0
57816572,Ташкентская область,Кибрай,0,2025-02-07,12000.0,5,0,1,0,0,12000.0
54606018,Ташкентская область,Назарбек,0,2024-12-31,42000.0,6,0,1,0,0,42000.0
58292291,Ташкентская область,Ташкент,Чиланзарский район,2025-02-05,70000.0,3,0,0,0,0,70000.0
54743752,Ташкентская область,Ташкент,Чиланзарский район,2024-06-28,105000.0,300,1,0,0,0,350.0
56060071,Ташкентская область,Кибрай,0,2025-01-17,53000.0,2,0,1,0,0,53000.0
54320002,Ташкентская область,Паркент,0,2024-05-12,16000.0,7,0,0,0,0,16000.0
53532554,Ташкентская область,Келес,0,2024-04-26,90000.0,8,0,1,0,0,11250.0
56391651,Ташкентская область,Ташкент,Юнусабадский район,2024-11-17,11000.0,11,0,1,0,0,11000.0
48364970,Ташкентская область,Ташкент,Сергелийский район,2024-10-18,35000.0,13,0,0,0,0,35000.0
51474739,Ташкентская область,Дустабад,0,2024-09-24,20000.0,30,0,0,0,0,20000.0
56650512,Ташкентская область,Коксарай,0,2025-02-12,10000.0,2,0,1,0,0,10000.0
54802744,Ташкентская область,Коксарай,0,2024-09-15,16000.0,2,0,1,0,0,16000.0
56791598,Ташкентская область,Назарбек,0,2025-03-23,31000.0,420,0,1,0,0,31000.0
45158623,Ташкентская область,Назарбек,0,2024-05-13,50000.0,5,0,0,0,0,50000.0
51155990,Ташкентская область,Ташкент,Бектемирский район,2025-05-03,12000.0,3,0,1,0,0,12000.0
47512330,Ташкентская область,Бука,0,2024-07-30,,33,1,0,0,0,
58015486,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2025-01-17,60000.0,19,0,1,0,0,60000.0
58985997,Ташкентская область,Ташкент,Сергелийский район,2025-04-01,65000.0,4,0,1,0,0,65000.0
51465393,Ташкентская область,Кибрай,0,2024-08-11,95000.0,5,0,1,0,0,19000.0
55423320,Ташкентская область,Ташкент,Юнусабадский район,2024-08-29,65000.0,4,0,0,0,0,65000.0
50800945,Ташкентская область,Ташкент,Алмазарский район,2025-06-11,60000.0,3,0,1,0,0,60000.0
57991347,Ташкентская область,Назарбек,0,2025-01-16,40000.0,22,0,1,0,0,40000.0
53647883,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2025-02-26,330000.0,7,0,1,0,0,47143.0
53067784,Ташкентская область,Зангиата,0,2024-05-05,25000.0,2,0,1,0,0,25000.0
53777165,Ташкентская область,Янгибазар,0,2024-06-23,6900.0,5,0,1,0,0,6900.0
56131045,Ташкентская область,Ташкент,Сергелийский район,2024-10-09,155000.0,4,0,1,0,0,38750.0
52356831,Ташкентская область,Ташкент,Бектемирский район,2024-05-20,24000.0,6,0,1,0,0,24000.0
54453652,Ташкентская область,Ташкент,Юнусабадский район,2024-05-20,52000.0,320,0,1,0,0,52000.0
54955272,Ташкентская область,Ташкент,Яккасарайский район,2024-08-10,12500.0,4,0,1,0,0,12500.0
55852458,Ташкентская область,Ташкент,Юнусабадский район,2024-09-04,900000.0,12,0,1,0,0,75000.0
55345966,Ташкентская область,Келес,0,2024-07-22,185000.0,12,0,1,0,0,15417.0
52822722,Ташкентская область,Кибрай,0,2024-05-08,32000.0,6,0,1,0,0,32000.0
57879172,Ташкентская область,Ташкент,Мирзо-Улугбекский район,2025-03-02,600000.0,11,0,1,0,0,54545.0
